Hardware Time,Global Time\Signal,CAN1.Diag703.Diag703_Resp_0,CAN1.Diag703.Diag703_Resp_1,CAN1.Diag703.Diag703_Resp_2,CAN1.Diag703.Diag703_Resp_3,CAN1.Diag703.Diag703_Resp_4,CAN1.Diag703.Diag703_Resp_5,CAN1.Diag703.Diag703_Resp_6,CAN1.Diag703.Diag703_Resp_7,Raw Data
412.239764,2021-05-21 22:03:52.239,36,0,215,48,0,0,219,48,CAN=412.239764 Rx 0 $703 D 8 24 00 D7 30 00 00 DB 30 
412.290762,2021-05-21 22:03:52.290,37,0,0,227,48,0,0,25,CAN=412.290762 Rx 0 $703 D 8 25 00 00 E3 30 00 00 19 
412.341761,2021-05-21 22:03:52.341,38,0,0,0,25,0,0,0,CAN=412.341761 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
412.392756,2021-05-21 22:03:52.392,39,25,0,0,0,148,5,0,CAN=412.392756 Rx 0 $703 D 8 27 19 00 00 00 94 05 00 
412.443751,2021-05-21 22:03:52.443,40,0,150,5,0,0,150,5,CAN=412.443751 Rx 0 $703 D 8 28 00 96 05 00 00 96 05 
412.49475,2021-05-21 22:03:52.494,41,0,0,25,0,0,0,25,CAN=412.49475 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
412.54575,2021-05-21 22:03:52.545,42,0,0,0,25,0,0,0,CAN=412.54575 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
415.755231,2021-05-21 22:03:55.755,16,76,113,0,0,65,3,0,CAN=415.755231 Rx 0 $703 D 8 10 4C 71 00 00 41 03 00 
415.756779,2021-05-21 22:03:55.756,33,0,0,2,0,0,0,1,CAN=415.756779 Rx 0 $703 D 8 21 00 00 02 00 00 00 01 
415.807528,2021-05-21 22:03:55.807,34,0,0,0,12,49,0,0,CAN=415.807528 Rx 0 $703 D 8 22 00 00 00 0C 31 00 00 
415.85852,2021-05-21 22:03:55.858,35,22,49,0,0,15,49,0,CAN=415.85852 Rx 0 $703 D 8 23 16 31 00 00 0F 31 00 
415.909518,2021-05-21 22:03:55.909,36,0,243,48,0,0,221,48,CAN=415.909518 Rx 0 $703 D 8 24 00 F3 30 00 00 DD 30 
415.960515,2021-05-21 22:03:55.960,37,0,0,227,48,0,0,25,CAN=415.960515 Rx 0 $703 D 8 25 00 00 E3 30 00 00 19 
416.011515,2021-05-21 22:03:56.011,38,0,0,0,25,0,0,0,CAN=416.011515 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
416.062507,2021-05-21 22:03:56.062,39,25,0,0,0,151,5,0,CAN=416.062507 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
416.113504,2021-05-21 22:03:56.113,40,0,150,5,0,0,150,5,CAN=416.113504 Rx 0 $703 D 8 28 00 96 05 00 00 96 05 
416.164502,2021-05-21 22:03:56.164,41,0,0,25,0,0,0,25,CAN=416.164502 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
416.215503,2021-05-21 22:03:56.215,42,0,0,0,25,0,0,0,CAN=416.215503 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
416.320397,2021-05-21 22:03:56.320,16,76,113,0,0,65,0,0,CAN=416.320397 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
416.321757,2021-05-21 22:03:56.321,33,0,0,2,0,0,0,1,CAN=416.321757 Rx 0 $703 D 8 21 00 00 02 00 00 00 01 
416.372487,2021-05-21 22:03:56.372,34,0,0,0,10,49,0,0,CAN=416.372487 Rx 0 $703 D 8 22 00 00 00 0A 31 00 00 
416.423479,2021-05-21 22:03:56.423,35,22,49,0,0,16,49,0,CAN=416.423479 Rx 0 $703 D 8 23 16 31 00 00 10 31 00 
416.474477,2021-05-21 22:03:56.474,36,0,230,48,0,0,219,48,CAN=416.474477 Rx 0 $703 D 8 24 00 E6 30 00 00 DB 30 
416.525476,2021-05-21 22:03:56.525,37,0,0,225,48,0,0,25,CAN=416.525476 Rx 0 $703 D 8 25 00 00 E1 30 00 00 19 
416.576475,2021-05-21 22:03:56.576,38,0,0,0,25,0,0,0,CAN=416.576475 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
416.627468,2021-05-21 22:03:56.627,39,25,0,0,0,151,5,0,CAN=416.627468 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
416.678465,2021-05-21 22:03:56.678,40,0,150,5,0,0,150,5,CAN=416.678465 Rx 0 $703 D 8 28 00 96 05 00 00 96 05 
416.729465,2021-05-21 22:03:56.729,41,0,0,25,0,0,0,25,CAN=416.729465 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
416.780464,2021-05-21 22:03:56.780,42,0,0,0,25,0,0,0,CAN=416.780464 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
416.885159,2021-05-21 22:03:56.885,16,76,113,0,0,65,0,0,CAN=416.885159 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
416.886736,2021-05-21 22:03:56.886,33,0,0,2,0,0,0,1,CAN=416.886736 Rx 0 $703 D 8 21 00 00 02 00 00 00 01 
416.937451,2021-05-21 22:03:56.937,34,0,0,0,10,49,0,0,CAN=416.937451 Rx 0 $703 D 8 22 00 00 00 0A 31 00 00 
416.988441,2021-05-21 22:03:56.988,35,22,49,0,0,16,49,0,CAN=416.988441 Rx 0 $703 D 8 23 16 31 00 00 10 31 00 
417.03944,2021-05-21 22:03:57.039,36,0,230,48,0,0,219,48,CAN=417.03944 Rx 0 $703 D 8 24 00 E6 30 00 00 DB 30 
417.090438,2021-05-21 22:03:57.090,37,0,0,225,48,0,0,25,CAN=417.090438 Rx 0 $703 D 8 25 00 00 E1 30 00 00 19 
417.141437,2021-05-21 22:03:57.141,38,0,0,0,25,0,0,0,CAN=417.141437 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
417.19243,2021-05-21 22:03:57.192,39,25,0,0,0,151,5,0,CAN=417.19243 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
417.243426,2021-05-21 22:03:57.243,40,0,150,5,0,0,150,5,CAN=417.243426 Rx 0 $703 D 8 28 00 96 05 00 00 96 05 
417.294426,2021-05-21 22:03:57.294,41,0,0,25,0,0,0,25,CAN=417.294426 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
417.345425,2021-05-21 22:03:57.345,42,0,0,0,25,0,0,0,CAN=417.345425 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
420.554909,2021-05-21 22:04:00.554,16,76,113,0,0,65,0,0,CAN=420.554909 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
420.556107,2021-05-21 22:04:00.556,33,0,0,2,0,0,0,1,CAN=420.556107 Rx 0 $703 D 8 21 00 00 02 00 00 00 01 
420.606202,2021-05-21 22:04:00.606,34,0,0,0,15,49,0,0,CAN=420.606202 Rx 0 $703 D 8 22 00 00 00 0F 31 00 00 
420.657196,2021-05-21 22:04:00.657,35,13,49,0,0,13,49,0,CAN=420.657196 Rx 0 $703 D 8 23 0D 31 00 00 0D 31 00 
420.708194,2021-05-21 22:04:00.708,36,0,219,48,0,0,231,48,CAN=420.708194 Rx 0 $703 D 8 24 00 DB 30 00 00 E7 30 
420.759195,2021-05-21 22:04:00.759,37,0,0,224,48,0,0,25,CAN=420.759195 Rx 0 $703 D 8 25 00 00 E0 30 00 00 19 
420.810191,2021-05-21 22:04:00.810,38,0,0,0,25,0,0,0,CAN=420.810191 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
420.861183,2021-05-21 22:04:00.861,39,25,0,0,0,150,5,0,CAN=420.861183 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
420.912181,2021-05-21 22:04:00.912,40,0,151,5,0,0,150,5,CAN=420.912181 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
420.963178,2021-05-21 22:04:00.963,41,0,0,25,0,0,0,25,CAN=420.963178 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
421.014179,2021-05-21 22:04:01.014,42,0,0,0,25,0,0,0,CAN=421.014179 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
421.120077,2021-05-21 22:04:01.120,16,76,113,0,0,65,0,0,CAN=421.120077 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
421.121325,2021-05-21 22:04:01.121,33,0,0,0,0,0,0,1,CAN=421.121325 Rx 0 $703 D 8 21 00 00 00 00 00 00 01 
421.172165,2021-05-21 22:04:01.172,34,0,0,0,25,49,0,0,CAN=421.172165 Rx 0 $703 D 8 22 00 00 00 19 31 00 00 
421.223154,2021-05-21 22:04:01.223,35,18,49,0,0,14,49,0,CAN=421.223154 Rx 0 $703 D 8 23 12 31 00 00 0E 31 00 
421.274156,2021-05-21 22:04:01.274,36,0,223,48,0,0,226,48,CAN=421.274156 Rx 0 $703 D 8 24 00 DF 30 00 00 E2 30 
421.325157,2021-05-21 22:04:01.325,37,0,0,224,48,0,0,25,CAN=421.325157 Rx 0 $703 D 8 25 00 00 E0 30 00 00 19 
421.376153,2021-05-21 22:04:01.376,38,0,0,0,25,0,0,0,CAN=421.376153 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
421.427145,2021-05-21 22:04:01.427,39,25,0,0,0,150,5,0,CAN=421.427145 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
421.478143,2021-05-21 22:04:01.478,40,0,151,5,0,0,150,5,CAN=421.478143 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
421.52914,2021-05-21 22:04:01.529,41,0,0,25,0,0,0,25,CAN=421.52914 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
421.58014,2021-05-21 22:04:01.580,42,0,0,0,25,0,0,0,CAN=421.58014 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
421.684833,2021-05-21 22:04:01.684,16,76,113,0,0,65,0,0,CAN=421.684833 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
421.686308,2021-05-21 22:04:01.686,33,0,0,0,0,0,0,1,CAN=421.686308 Rx 0 $703 D 8 21 00 00 00 00 00 00 01 
421.737127,2021-05-21 22:04:01.737,34,0,0,0,25,49,0,0,CAN=421.737127 Rx 0 $703 D 8 22 00 00 00 19 31 00 00 
421.788117,2021-05-21 22:04:01.788,35,18,49,0,0,14,49,0,CAN=421.788117 Rx 0 $703 D 8 23 12 31 00 00 0E 31 00 
421.839117,2021-05-21 22:04:01.839,36,0,223,48,0,0,226,48,CAN=421.839117 Rx 0 $703 D 8 24 00 DF 30 00 00 E2 30 
421.89012,2021-05-21 22:04:01.890,37,0,0,224,48,0,0,25,CAN=421.89012 Rx 0 $703 D 8 25 00 00 E0 30 00 00 19 
421.941113,2021-05-21 22:04:01.941,38,0,0,0,25,0,0,0,CAN=421.941113 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
421.992105,2021-05-21 22:04:01.992,39,25,0,0,0,150,5,0,CAN=421.992105 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
422.043103,2021-05-21 22:04:02.043,40,0,151,5,0,0,150,5,CAN=422.043103 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
422.094102,2021-05-21 22:04:02.094,41,0,0,25,0,0,0,25,CAN=422.094102 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
422.145102,2021-05-21 22:04:02.145,42,0,0,0,25,0,0,0,CAN=422.145102 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
425.354585,2021-05-21 22:04:05.354,16,76,113,0,0,65,0,0,CAN=425.354585 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
425.356045,2021-05-21 22:04:05.356,33,0,0,0,0,0,0,1,CAN=425.356045 Rx 0 $703 D 8 21 00 00 00 00 00 00 01 
425.40688,2021-05-21 22:04:05.406,34,0,0,0,23,49,0,0,CAN=425.40688 Rx 0 $703 D 8 22 00 00 00 17 31 00 00 
425.457869,2021-05-21 22:04:05.457,35,19,49,0,0,18,49,0,CAN=425.457869 Rx 0 $703 D 8 23 13 31 00 00 12 31 00 
425.508873,2021-05-21 22:04:05.508,36,0,226,48,0,0,222,48,CAN=425.508873 Rx 0 $703 D 8 24 00 E2 30 00 00 DE 30 
425.559867,2021-05-21 22:04:05.559,37,0,0,221,48,0,0,25,CAN=425.559867 Rx 0 $703 D 8 25 00 00 DD 30 00 00 19 
425.610867,2021-05-21 22:04:05.610,38,0,0,0,25,0,0,0,CAN=425.610867 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
425.661858,2021-05-21 22:04:05.661,39,25,0,0,0,151,5,0,CAN=425.661858 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
425.712856,2021-05-21 22:04:05.712,40,0,151,5,0,0,150,5,CAN=425.712856 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
425.763855,2021-05-21 22:04:05.763,41,0,0,25,0,0,0,25,CAN=425.763855 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
425.814855,2021-05-21 22:04:05.814,42,0,0,0,25,0,0,0,CAN=425.814855 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
425.919752,2021-05-21 22:04:05.919,16,76,113,0,0,65,0,0,CAN=425.919752 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
425.920905,2021-05-21 22:04:05.920,33,0,0,0,0,0,0,1,CAN=425.920905 Rx 0 $703 D 8 21 00 00 00 00 00 00 01 
425.971843,2021-05-21 22:04:05.971,34,0,0,0,23,49,0,0,CAN=425.971843 Rx 0 $703 D 8 22 00 00 00 17 31 00 00 
426.02283,2021-05-21 22:04:06.022,35,19,49,0,0,18,49,0,CAN=426.02283 Rx 0 $703 D 8 23 13 31 00 00 12 31 00 
426.073836,2021-05-21 22:04:06.073,36,0,226,48,0,0,222,48,CAN=426.073836 Rx 0 $703 D 8 24 00 E2 30 00 00 DE 30 
426.124829,2021-05-21 22:04:06.124,37,0,0,221,48,0,0,25,CAN=426.124829 Rx 0 $703 D 8 25 00 00 DD 30 00 00 19 
426.175829,2021-05-21 22:04:06.175,38,0,0,0,25,0,0,0,CAN=426.175829 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
426.226821,2021-05-21 22:04:06.226,39,25,0,0,0,151,5,0,CAN=426.226821 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
426.277818,2021-05-21 22:04:06.277,40,0,151,5,0,0,150,5,CAN=426.277818 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
426.328816,2021-05-21 22:04:06.328,41,0,0,25,0,0,0,25,CAN=426.328816 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
426.379818,2021-05-21 22:04:06.379,42,0,0,0,25,0,0,0,CAN=426.379818 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
426.484509,2021-05-21 22:04:06.484,16,76,113,0,0,65,0,0,CAN=426.484509 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
426.485632,2021-05-21 22:04:06.485,33,0,0,0,0,0,0,1,CAN=426.485632 Rx 0 $703 D 8 21 00 00 00 00 00 00 01 
426.535805,2021-05-21 22:04:06.535,34,0,0,0,16,49,0,0,CAN=426.535805 Rx 0 $703 D 8 22 00 00 00 10 31 00 00 
426.586791,2021-05-21 22:04:06.586,35,21,49,0,0,18,49,0,CAN=426.586791 Rx 0 $703 D 8 23 15 31 00 00 12 31 00 
426.637795,2021-05-21 22:04:06.637,36,0,226,48,0,0,224,48,CAN=426.637795 Rx 0 $703 D 8 24 00 E2 30 00 00 E0 30 
426.688793,2021-05-21 22:04:06.688,37,0,0,222,48,0,0,25,CAN=426.688793 Rx 0 $703 D 8 25 00 00 DE 30 00 00 19 
426.73979,2021-05-21 22:04:06.739,38,0,0,0,25,0,0,0,CAN=426.73979 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
426.790783,2021-05-21 22:04:06.790,39,25,0,0,0,151,5,0,CAN=426.790783 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
426.84178,2021-05-21 22:04:06.841,40,0,151,5,0,0,150,5,CAN=426.84178 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
426.892779,2021-05-21 22:04:06.892,41,0,0,25,0,0,0,25,CAN=426.892779 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
426.943779,2021-05-21 22:04:06.943,42,0,0,0,25,0,0,0,CAN=426.943779 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
430.154261,2021-05-21 22:04:10.154,16,76,113,0,0,65,0,0,CAN=430.154261 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
430.155615,2021-05-21 22:04:10.155,33,0,0,0,0,0,0,1,CAN=430.155615 Rx 0 $703 D 8 21 00 00 00 00 00 00 01 
430.206555,2021-05-21 22:04:10.206,34,0,0,0,18,49,0,0,CAN=430.206555 Rx 0 $703 D 8 22 00 00 00 12 31 00 00 
430.257545,2021-05-21 22:04:10.257,35,20,49,0,0,14,49,0,CAN=430.257545 Rx 0 $703 D 8 23 14 31 00 00 0E 31 00 
430.308545,2021-05-21 22:04:10.308,36,0,214,48,0,0,220,48,CAN=430.308545 Rx 0 $703 D 8 24 00 D6 30 00 00 DC 30 
430.359544,2021-05-21 22:04:10.359,37,0,0,222,48,0,0,25,CAN=430.359544 Rx 0 $703 D 8 25 00 00 DE 30 00 00 19 
430.410542,2021-05-21 22:04:10.410,38,0,0,0,25,0,0,0,CAN=430.410542 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
430.461534,2021-05-21 22:04:10.461,39,25,0,0,0,150,5,0,CAN=430.461534 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
430.512532,2021-05-21 22:04:10.512,40,0,151,5,0,0,150,5,CAN=430.512532 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
430.563531,2021-05-21 22:04:10.563,41,0,0,25,0,0,0,25,CAN=430.563531 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
430.614531,2021-05-21 22:04:10.614,42,0,0,0,25,0,0,0,CAN=430.614531 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
430.719423,2021-05-21 22:04:10.719,16,76,113,0,0,65,0,0,CAN=430.719423 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
430.720844,2021-05-21 22:04:10.720,33,0,0,0,0,0,0,1,CAN=430.720844 Rx 0 $703 D 8 21 00 00 00 00 00 00 01 
430.771518,2021-05-21 22:04:10.771,34,0,0,0,18,49,0,0,CAN=430.771518 Rx 0 $703 D 8 22 00 00 00 12 31 00 00 
430.822507,2021-05-21 22:04:10.822,35,20,49,0,0,14,49,0,CAN=430.822507 Rx 0 $703 D 8 23 14 31 00 00 0E 31 00 
430.873507,2021-05-21 22:04:10.873,36,0,214,48,0,0,220,48,CAN=430.873507 Rx 0 $703 D 8 24 00 D6 30 00 00 DC 30 
430.924506,2021-05-21 22:04:10.924,37,0,0,222,48,0,0,25,CAN=430.924506 Rx 0 $703 D 8 25 00 00 DE 30 00 00 19 
430.975504,2021-05-21 22:04:10.975,38,0,0,0,25,0,0,0,CAN=430.975504 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
431.026498,2021-05-21 22:04:11.026,39,25,0,0,0,150,5,0,CAN=431.026498 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
431.077493,2021-05-21 22:04:11.077,40,0,151,5,0,0,150,5,CAN=431.077493 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
431.128493,2021-05-21 22:04:11.128,41,0,0,25,0,0,0,25,CAN=431.128493 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
431.179493,2021-05-21 22:04:11.179,42,0,0,0,25,0,0,0,CAN=431.179493 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
431.284186,2021-05-21 22:04:11.284,16,76,113,0,0,65,0,0,CAN=431.284186 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
431.285456,2021-05-21 22:04:11.285,33,0,0,0,0,0,0,1,CAN=431.285456 Rx 0 $703 D 8 21 00 00 00 00 00 00 01 
431.335478,2021-05-21 22:04:11.335,34,0,0,0,13,49,0,0,CAN=431.335478 Rx 0 $703 D 8 22 00 00 00 0D 31 00 00 
431.386472,2021-05-21 22:04:11.386,35,14,49,0,0,15,49,0,CAN=431.386472 Rx 0 $703 D 8 23 0E 31 00 00 0F 31 00 
431.437472,2021-05-21 22:04:11.437,36,0,219,48,0,0,223,48,CAN=431.437472 Rx 0 $703 D 8 24 00 DB 30 00 00 DF 30 
431.488468,2021-05-21 22:04:11.488,37,0,0,222,48,0,0,25,CAN=431.488468 Rx 0 $703 D 8 25 00 00 DE 30 00 00 19 
431.539467,2021-05-21 22:04:11.539,38,0,0,0,25,0,0,0,CAN=431.539467 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
431.590459,2021-05-21 22:04:11.590,39,25,0,0,0,150,5,0,CAN=431.590459 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
431.641456,2021-05-21 22:04:11.641,40,0,151,5,0,0,150,5,CAN=431.641456 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
431.692454,2021-05-21 22:04:11.692,41,0,0,25,0,0,0,25,CAN=431.692454 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
431.743455,2021-05-21 22:04:11.743,42,0,0,0,25,0,0,0,CAN=431.743455 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
434.953939,2021-05-21 22:04:14.953,16,76,113,0,0,65,23,0,CAN=434.953939 Rx 0 $703 D 8 10 4C 71 00 00 41 17 00 
434.955065,2021-05-21 22:04:14.955,33,0,0,16,0,0,0,9,CAN=434.955065 Rx 0 $703 D 8 21 00 00 10 00 00 00 09 
435.005232,2021-05-21 22:04:15.005,34,0,0,0,12,49,0,0,CAN=435.005232 Rx 0 $703 D 8 22 00 00 00 0C 31 00 00 
435.056224,2021-05-21 22:04:15.056,35,15,49,0,0,18,49,0,CAN=435.056224 Rx 0 $703 D 8 23 0F 31 00 00 12 31 00 
435.107222,2021-05-21 22:04:15.107,36,0,233,48,0,0,223,48,CAN=435.107222 Rx 0 $703 D 8 24 00 E9 30 00 00 DF 30 
435.15822,2021-05-21 22:04:15.158,37,0,0,222,48,0,0,25,CAN=435.15822 Rx 0 $703 D 8 25 00 00 DE 30 00 00 19 
435.209221,2021-05-21 22:04:15.209,38,0,0,0,25,0,0,0,CAN=435.209221 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
435.260212,2021-05-21 22:04:15.260,39,25,0,0,0,151,5,0,CAN=435.260212 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
435.311208,2021-05-21 22:04:15.311,40,0,151,5,0,0,150,5,CAN=435.311208 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
435.362207,2021-05-21 22:04:15.362,41,0,0,25,0,0,0,25,CAN=435.362207 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
435.413208,2021-05-21 22:04:15.413,42,0,0,0,25,0,0,0,CAN=435.413208 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
435.519105,2021-05-21 22:04:15.519,16,76,113,0,0,65,23,0,CAN=435.519105 Rx 0 $703 D 8 10 4C 71 00 00 41 17 00 
435.520538,2021-05-21 22:04:15.520,33,0,0,16,0,0,0,9,CAN=435.520538 Rx 0 $703 D 8 21 00 00 10 00 00 00 09 
435.571194,2021-05-21 22:04:15.571,34,0,0,0,12,49,0,0,CAN=435.571194 Rx 0 $703 D 8 22 00 00 00 0C 31 00 00 
435.622185,2021-05-21 22:04:15.622,35,15,49,0,0,18,49,0,CAN=435.622185 Rx 0 $703 D 8 23 0F 31 00 00 12 31 00 
435.673184,2021-05-21 22:04:15.673,36,0,233,48,0,0,223,48,CAN=435.673184 Rx 0 $703 D 8 24 00 E9 30 00 00 DF 30 
435.724183,2021-05-21 22:04:15.724,37,0,0,222,48,0,0,25,CAN=435.724183 Rx 0 $703 D 8 25 00 00 DE 30 00 00 19 
435.775181,2021-05-21 22:04:15.775,38,0,0,0,25,0,0,0,CAN=435.775181 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
435.826172,2021-05-21 22:04:15.826,39,25,0,0,0,151,5,0,CAN=435.826172 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
435.87717,2021-05-21 22:04:15.877,40,0,151,5,0,0,150,5,CAN=435.87717 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
435.928169,2021-05-21 22:04:15.928,41,0,0,25,0,0,0,25,CAN=435.928169 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
435.979168,2021-05-21 22:04:15.979,42,0,0,0,25,0,0,0,CAN=435.979168 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
436.083862,2021-05-21 22:04:16.083,16,76,113,0,0,65,23,0,CAN=436.083862 Rx 0 $703 D 8 10 4C 71 00 00 41 17 00 
436.085141,2021-05-21 22:04:16.085,33,0,0,16,0,0,0,9,CAN=436.085141 Rx 0 $703 D 8 21 00 00 10 00 00 00 09 
436.135156,2021-05-21 22:04:16.135,34,0,0,0,23,49,0,0,CAN=436.135156 Rx 0 $703 D 8 22 00 00 00 17 31 00 00 
436.186146,2021-05-21 22:04:16.186,35,18,49,0,0,20,49,0,CAN=436.186146 Rx 0 $703 D 8 23 12 31 00 00 14 31 00 
436.237147,2021-05-21 22:04:16.237,36,0,228,48,0,0,223,48,CAN=436.237147 Rx 0 $703 D 8 24 00 E4 30 00 00 DF 30 
436.288144,2021-05-21 22:04:16.288,37,0,0,222,48,0,0,25,CAN=436.288144 Rx 0 $703 D 8 25 00 00 DE 30 00 00 19 
436.339143,2021-05-21 22:04:16.339,38,0,0,0,25,0,0,0,CAN=436.339143 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
436.390136,2021-05-21 22:04:16.390,39,25,0,0,0,151,5,0,CAN=436.390136 Rx 0 $703 D 8 27 19 00 00 00 97 05 00 
436.441132,2021-05-21 22:04:16.441,40,0,151,5,0,0,150,5,CAN=436.441132 Rx 0 $703 D 8 28 00 97 05 00 00 96 05 
436.492132,2021-05-21 22:04:16.492,41,0,0,25,0,0,0,25,CAN=436.492132 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
436.543131,2021-05-21 22:04:16.543,42,0,0,0,25,0,0,0,CAN=436.543131 Rx 0 $703 D 8 2A 00 00 00 19 00 00 00 
442.853404,2021-05-21 22:04:22.853,16,76,113,0,0,65,0,0,CAN=442.853404 Rx 0 $703 D 8 10 4C 71 00 00 41 00 00 
442.854888,2021-05-21 22:04:22.854,33,0,0,16,0,0,0,9,CAN=442.854888 Rx 0 $703 D 8 21 00 00 10 00 00 00 09 
442.905702,2021-05-21 22:04:22.905,34,0,0,0,244,48,0,0,CAN=442.905702 Rx 0 $703 D 8 22 00 00 00 F4 30 00 00 
442.95669,2021-05-21 22:04:22.956,35,6,49,0,0,13,49,0,CAN=442.95669 Rx 0 $703 D 8 23 06 31 00 00 0D 31 00 
443.007686,2021-05-21 22:04:23.007,36,0,1,49,0,0,238,48,CAN=443.007686 Rx 0 $703 D 8 24 00 01 31 00 00 EE 30 
443.058688,2021-05-21 22:04:23.058,37,0,0,229,48,0,0,25,CAN=443.058688 Rx 0 $703 D 8 25 00 00 E5 30 00 00 19 
443.109686,2021-05-21 22:04:23.109,38,0,0,0,25,0,0,0,CAN=443.109686 Rx 0 $703 D 8 26 00 00 00 19 00 00 00 
443.160678,2021-05-21 22:04:23.160,39,25,0,0,0,150,5,0,CAN=443.160678 Rx 0 $703 D 8 27 19 00 00 00 96 05 00 
443.211678,2021-05-21 22:04:23.211,40,0,151,5,0,0,151,5,CAN=443.211678 Rx 0 $703 D 8 28 00 97 05 00 00 97 05 
443.262674,2021-05-21 22:04:23.262,41,0,0,25,0,0,0,25,CAN=443.262674 Rx 0 $703 D 8 29 00 00 19 00 00 00 19 
